"","behavior","burst","odba","mean.dxy","mean.dyz","mean.dxz","sd.dxy","sd.dyz","sd.dxz","cov.dxy","cov.dxz","cov.dyz","cor.dxy","cor.dxz","cor.dyz","sk.dx","ku.dx","sk.dy","ku.dy","sk.dz","ku.dz","max.dx","min.dx","amp.dx","max.dy","min.dy","amp.dy","max.dz","min.dz","amp.dz"
"6481","A_FLIGHT",55,16.3358119676371,0.0187613115829149,0.0784052145704182,0.0971665261533331,11.7495995341263,12.002536529222,12.3712987291957,-20.5326644432571,-20.4010512089271,-20.0069094348892,-0.424928734127178,-0.364224073297453,-0.388777886482703,-0.827336449080151,2.97689039745679,-0.852378339494762,3.05653093418053,-0.730639598323908,2.93569283287937,12.5507075374,-15.8813053332,28.4320128706,11.2762220278,-15.201344654,26.4775666818,13.2570658118,-18.312107994,31.5691738058
"6601","A_FLIGHT",56,19.586840224315,0.0172799408808328,0.0786991767391672,0.0959791176200002,14.7194597074976,13.9463152152609,14.0223130465682,-32.3748950442522,-18.3466714823786,-28.694553371418,-0.431122805385385,-0.230420024073464,-0.419278419916551,-0.73981606491984,2.67852727469604,-0.988941199064855,3.36970001851817,-0.769080975940003,2.65502267916408,15.377496098,-20.195001046,35.572497144,11.0594285616,-20.0326044976,31.0920330592,12.8951184304,-19.004221537,31.8993399674
"6721","A_FLIGHT",57,15.3114939337692,-0.0748982286987497,0.19614407392375,0.121245845225,9.8508652743587,11.8607954792377,10.5770884822359,-11.2121793972217,-18.2967208040718,-22.1000663552482,-0.313447665037323,-0.50798333315357,-0.458146231968554,-0.395673581809424,1.57725574154435,-0.451160807592217,2.70012700233919,-0.403882456705881,2.92929944226023,6.4495772204,-7.779346067,14.2289232874,15.0425063256,-16.0279347618,31.0704410874,13.7385369788,-16.042987855,29.7815248338
"6841","A_FLIGHT",58,17.3704646375688,-0.0528294306537496,0.133119957317501,0.0802905266637511,13.1322692417847,12.8429224967488,10.6022260043783,-25.3656301075318,-4.0124249454664,-26.3638336698361,-0.417633701901083,-0.0772006015751335,-0.475603794475838,-0.579598529049938,3.00332163387499,-0.293745873179715,2.91189824019968,-0.500864572614974,2.7568695865607,15.0190043902,-17.9420119396,32.9610163298,17.8562623268,-16.4707195364,34.3269818632,12.8836506675,-14.858800238,27.7424509055
"6961","A_FLIGHT",59,16.5491039517813,-0.0790134961333332,0.13503036140375,0.0560168652704171,11.9787498621305,12.7211115059642,9.69604815092189,-21.018752172186,-2.4124012975663,-27.4361603923299,-0.420857711040905,-0.0541998686872797,-0.516450939914538,-0.539491620362061,3.04537352315715,-0.360300600068211,2.33569249203886,-0.341104692451766,2.48788708889795,13.2607533704,-15.5126783932,28.7734317636,14.25727618,-14.8242735742,29.0815497542,13.085512189,-12.7168057116667,25.8023179006667
"7081","A_FLIGHT",60,18.2263231235221,-0.0817202236516662,0.208180262329167,0.1264600386775,13.7457422258374,13.0638258721044,11.7771802253637,-30.4432685278332,-7.46455359952213,-5.92337400245354,-0.494326770473013,-0.124523105900115,-0.0746209754712174,0.202632920555875,1.54493986806459,-1.34468173544536,5.48683748316046,-0.869126922959123,6.14939114089763,9.060463909,-8.2080208672,17.2684847762,13.9327210274,-30.7539398732,44.6866609006,17.7853348896,-32.5617310928,50.3470659824
"7201","A_FLIGHT",61,17.9665785849633,-0.0126167289045835,0.135654420567916,0.123037691663332,11.2636441787098,11.2830763154984,11.211822176136,-22.8640295151692,-19.2945799592372,-20.0816993642117,-0.563558642574746,-0.444019340159914,-0.461970090970868,-0.682170724488913,1.56207896987479,-0.699391947303619,1.57854105210047,-0.51999665585497,1.49789340744449,6.2166295968,-9.4760836588,15.6927132556,6.2892740944,-9.850672924,16.1399470184,10.799288787,-10.510667126,21.309955913
"7321","A_FLIGHT",62,18.4952455448533,-0.00407381604000023,0.151848650107083,0.147774834067083,11.1939921928504,11.1932843722885,12.841736879931,-16.3529606209664,-35.3829626411295,-15.5188437591978,-0.353197687065748,-0.751791051807597,-0.329349836912299,-0.745144337552474,1.65706433834451,-0.64296526826537,1.54923339451721,-0.24535387093112,1.45127267045148,6.5703575272,-12.2404485212,18.8108060484,6.4601203732,-9.6942641644,16.1543845376,8.35519055025,-9.1510804818,17.50627103205
"7441","A_FLIGHT",63,18.8912301386912,-0.0406259249933329,0.172044180173333,0.13141825518,11.6660170316202,12.2502045549042,12.2888626611123,-19.9466415021137,-27.008880395615,-25.4549966682124,-0.414784060201536,-0.557151980032661,-0.513441981040663,-0.622750192707148,1.58165958179104,-0.54116005506717,1.55091241363373,-0.450093617272811,1.46748312490544,7.6345307178,-11.010625723,18.6451564408,8.0353757342,-10.562370989,18.5977467232,8.4890151988,-11.1749117172,19.663926916
"7561","A_FLIGHT",64,18.8058392830537,-0.00197170478375036,0.1468754172425,0.14490371245875,11.4726766951359,11.7196620171507,11.8675250824879,-20.8033281701115,-24.7084434288184,-22.7448163784467,-0.462221297155289,-0.540650531793474,-0.495259531571269,-0.738343475262169,1.55868676498072,-0.736589135795975,1.55722110293347,-0.627338327328672,1.41883519777466,5.2347782062,-9.7114251078,14.946203314,5.0844427624,-9.787922507,14.8723652694,6.23335675475,-9.7132086912,15.94656544595
"7681","A_FLIGHT",65,13.7671054872675,-0.0411652369033337,0.1288522516225,0.0876870147191663,8.64489667054935,9.06729929298342,9.78532120967803,-10.3773537665452,-18.7662035999686,-11.2239554144648,-0.384650361202382,-0.647874148374735,-0.376532995950832,-0.342787951023879,1.73376401461761,-0.448191526089158,1.57460319012671,-0.0611808884923466,1.48782378700461,7.9936345824,-8.1816853864,16.1753199688,6.5846436904,-8.5498119036,15.134455594,7.811215726,-7.5864113038,15.3976270298
"7801","A_FLIGHT",66,17.9665785849633,-0.0126167289045835,0.135654420567916,0.123037691663332,11.2636441787098,11.2830763154984,11.211822176136,-22.8640295151692,-19.2945799592372,-20.0816993642117,-0.563558642574746,-0.444019340159914,-0.461970090970868,-0.682170724488913,1.56207896987479,-0.699391947303619,1.57854105210047,-0.51999665585497,1.49789340744449,6.2166295968,-9.4760836588,15.6927132556,6.2892740944,-9.850672924,16.1399470184,10.799288787,-10.510667126,21.309955913
"7921","A_FLIGHT",67,18.4952455448533,-0.00407381604000023,0.151848650107083,0.147774834067083,11.1939921928504,11.1932843722885,12.841736879931,-16.3529606209664,-35.3829626411295,-15.5188437591978,-0.353197687065748,-0.751791051807597,-0.329349836912299,-0.745144337552474,1.65706433834451,-0.64296526826537,1.54923339451721,-0.24535387093112,1.45127267045148,6.5703575272,-12.2404485212,18.8108060484,6.4601203732,-9.6942641644,16.1543845376,8.35519055025,-9.1510804818,17.50627103205
"8041","A_FLIGHT",68,18.8912301386912,-0.0406259249933329,0.172044180173333,0.13141825518,11.6660170316202,12.2502045549042,12.2888626611123,-19.9466415021137,-27.008880395615,-25.4549966682124,-0.414784060201536,-0.557151980032661,-0.513441981040663,-0.622750192707148,1.58165958179104,-0.54116005506717,1.55091241363373,-0.450093617272811,1.46748312490544,7.6345307178,-11.010625723,18.6451564408,8.0353757342,-10.562370989,18.5977467232,8.4890151988,-11.1749117172,19.663926916
"8161","A_FLIGHT",69,18.8058392830537,-0.00197170478375036,0.1468754172425,0.14490371245875,11.4726766951359,11.7196620171507,11.8675250824879,-20.8033281701115,-24.7084434288184,-22.7448163784467,-0.462221297155289,-0.540650531793474,-0.495259531571269,-0.738343475262169,1.55868676498072,-0.736589135795975,1.55722110293347,-0.627338327328672,1.41883519777466,5.2347782062,-9.7114251078,14.946203314,5.0844427624,-9.787922507,14.8723652694,6.23335675475,-9.7132086912,15.94656544595
"8281","A_FLIGHT",70,13.7671054872675,-0.0411652369033337,0.1288522516225,0.0876870147191663,8.64489667054935,9.06729929298342,9.78532120967803,-10.3773537665452,-18.7662035999686,-11.2239554144648,-0.384650361202382,-0.647874148374735,-0.376532995950832,-0.342787951023879,1.73376401461761,-0.448191526089158,1.57460319012671,-0.0611808884923466,1.48782378700461,7.9936345824,-8.1816853864,16.1753199688,6.5846436904,-8.5498119036,15.134455594,7.811215726,-7.5864113038,15.3976270298
"8401","A_FLIGHT",71,16.996123471065,0.0944600129983339,0.118409766820831,0.212869779819165,11.4134918557501,12.0770916148624,11.7767887745475,-18.6196530445051,-20.9350036786322,-16.3958256259478,-0.406543957268701,-0.442007147886421,-0.29018952844071,-0.639544908215598,2.32506195599131,-0.62195561957208,2.4961778431844,-0.431810628065168,2.37274555274625,10.895169785,-13.474300068,24.369469853,12.067054133,-15.302992673,27.370046806,14.8160966218,-14.3222899524,29.1383865742
"8521","A_FLIGHT",72,15.8728718209387,-0.0442070566600004,0.194035848085418,0.149828791425418,9.73946054136303,10.8112885495884,11.1330566662611,-14.8159390849576,-19.4208343482324,-16.033455516232,-0.454305350990524,-0.469003486036781,-0.388902897777015,-0.55278466946673,1.60501251462626,-0.534458463883113,1.54813904586569,-0.614991025273344,2.4849785521262,6.7410935156,-8.9005858236,15.6416793392,6.065483286,-8.47158772825,14.53707101425,11.7730759688,-14.606886835,26.3799628038
"8641","A_FLIGHT",73,18.5288278512796,0.208156059747916,-0.0169625065166664,0.19119355323125,13.3055357347867,14.302760936875,12.9884955722114,-27.3771404252677,-22.6853148352201,-36.8670474935027,-0.448612498986674,-0.368766376414813,-0.563584117332211,-1.02440037662558,2.98667838890663,-0.84501180924876,2.62063293828239,-0.811199621703462,2.53229954812185,9.3076840038,-17.9613835664,27.2690675702,11.6461811552,-17.8378889654,29.4840701206,10.9010932014,-18.009500858,28.9105940594
"8761","A_FLIGHT",74,18.3761062724779,-0.00298064292791655,0.111006814361251,0.108026171433334,11.9299607748649,13.457152941017,12.1011505396097,-16.7962864483138,-24.1137816654703,-26.4958517746098,-0.321332418490263,-0.500905371233273,-0.41506621443201,-0.568577711703786,1.56724601370028,-0.926059268970171,2.99599658844185,-0.814944870508986,2.37671605680337,6.5994170098,-9.1832909774,15.7827079872,11.5982189976,-21.1864719592,32.7846909568,9.3255161746,-17.3399505058,26.6654666804
"8881","A_FLIGHT",75,17.8567648064042,0.145496797996667,0.00733319478833226,0.152829992784999,11.4197290109804,14.7148452896384,11.962216762938,-10.2742139313959,-22.1405542404664,-37.2256842707899,-0.203479408799895,-0.474024619498317,-0.52561917642683,-1.01327659246779,4.00056105651288,-1.00627573837803,3.07975276647858,-0.594645058633695,2.79573822010373,9.1884136348,-18.5273606494,27.7157742842,11.3410103442,-21.0135356628,32.354546007,16.3908789648,-19.6586148744,36.0494938392
"9001","A_FLIGHT",76,17.0718330295329,-0.103521110630416,0.253269838032082,0.149748727401666,12.6442265694864,11.2735779162239,11.48149820439,-24.7557611223567,-15.8993201250889,-18.7540454040213,-0.450637398423284,-0.324993292471054,-0.42150133505068,-0.890862967283001,2.64131815483032,-0.938198455549859,2.86969625897021,-0.823231401670801,2.31838792242158,9.2262721012,-16.6305608272,25.8568329284,10.3490926934,-16.1467017108,26.4957944042,8.931655348,-15.4159462858,24.3476016338
"9121","A_FLIGHT",77,15.6156719401825,-0.00424470213916715,0.1674643482525,0.163219646113332,8.70726720538198,11.1477909263713,10.027893793481,-9.58732198570865,-15.6452886065205,-19.7678941230506,-0.351902476134352,-0.494210062215204,-0.471835332154263,-0.738341461886858,1.99380244934522,-0.752945338839064,1.85052542795002,-0.589973061767083,1.42805357272766,5.2288565882,-8.22490377575,13.45376036395,6.3132947188,-10.6682152438,16.9815099626,6.82426124525,-10.3181833002,17.14244454545
"9241","P_FLIGHT",78,19.9600768191287,-0.0151682394108315,0.182008379820832,0.166840140410001,12.1366867829377,13.2820948115671,12.0768188803148,-24.0049731812534,-23.5227658012066,-29.1609581391478,-0.492926738173413,-0.485013583869548,-0.493872118075661,-0.686024342718776,1.62951182436576,-0.718537811385984,1.5928629229914,-0.599123924658691,1.447384307314,7.7962179624,-10.3984768782,18.1946948406,7.252113954,-12.5177948574,19.7699088114,7.53097152875,-12.1911230838,19.72209461255
"9361","P_FLIGHT",79,18.6918497989187,0.0221051045816661,0.140255195767084,0.16236030034875,11.4967667334693,12.7009263086313,11.176298963697,-20.6693033261729,-21.2417333522583,-26.2148032006749,-0.475711181707314,-0.528228644464329,-0.482961403968399,-0.662927065320258,1.59236803730071,-0.65970720837677,1.59292572513166,-0.560781539999646,1.43549298947985,6.1706906908,-9.0223312505,15.1930219413,7.6962110496,-12.3229635714,20.019174621,8.0275148245,-10.7400260046,18.7675408291
"9481","P_FLIGHT",80,19.8557432768267,0.0557675022654171,0.0989657463091671,0.154733248574584,12.8060545368069,11.9669728060653,13.4269661423394,-24.5418511340489,-29.2689274493078,-22.6860773046079,-0.436701566728812,-0.485621202633036,-0.464891526992707,-0.666494769985839,1.63918027789821,-0.692574124803664,1.78185785341937,-0.653255321186398,1.87053293437646,9.5702069692,-14.322136088,23.8923430572,7.9603767134,-11.4598454436,19.420222157,8.1521289704,-12.5145553388,20.6666843092
"9601","P_FLIGHT",81,19.0068251996425,-0.000126490031249493,0.155929505560833,0.155803015529584,11.7231660121467,13.4226805109645,11.1226608048077,-17.8466572775017,-19.0177094550314,-29.0223395102168,-0.375768829245601,-0.457057926148756,-0.479458762136101,-0.784750152611511,2.42686395246018,-0.694390662158537,1.60676457828428,-0.602503959429539,1.49619862456359,7.4554650952,-12.424323826,19.8797889212,8.1185359328,-13.2641664112,21.382702344,7.92354692625,-12.7119048432,20.63545176945
"9721","P_FLIGHT",82,21.5599213664858,0.00448847607458376,0.141916967043333,0.146405443117917,14.1377487557016,14.0716323079013,12.5518518497495,-29.3904662551295,-26.7629192876098,-32.5170688977923,-0.42566397744291,-0.516131220182477,-0.509254239442705,-0.698192787885896,1.66738477029502,-0.739100711960429,1.74909175937934,-0.612195617197274,1.51560713030623,7.7522362892,-13.4071293732,21.1593656624,10.2010035712,-18.0745428794,28.2755464506,7.90328947125,-11.3346719642,19.23796143545
"9841","P_FLIGHT",83,17.0392692776929,0.0221319731345838,0.131904055076667,0.154036028211251,10.2521852207462,11.0997077264401,10.7966269922824,-16.66584810553,-19.4447562491136,-20.4473164886155,-0.465357257175716,-0.505320058433327,-0.498125787713618,-0.722050342599833,1.73861363090343,-0.702143270164247,1.6389950423376,-0.59084704334596,1.43981185323664,5.9442818262,-10.1293681386,16.0736499648,6.2091382422,-10.4871282898,16.696266532,6.60546880625,-9.8444568848,16.44992569105
"9961","P_FLIGHT",84,19.3428026401796,-0.0436386102283342,0.153435069496668,0.109796459268334,12.4899709339096,11.7505236717938,12.3061397312575,-23.1107424433848,-25.2336801982576,-24.2664970952397,-0.42334722797908,-0.510156845446921,-0.544654058915822,-0.697743720615227,1.63101786110281,-0.645874770072992,1.57767639848897,-0.60673131581016,1.50269197476044,7.6173662776,-12.8377517624,20.45511804,7.2778900604,-11.1641570188,18.4420470792,6.4233770496,-10.3356171284,16.758994178
"10081","P_FLIGHT",85,16.9752342911479,0.0171105864395848,0.117171216959999,0.134281803399583,10.6161927575321,10.2763488209965,11.0977424654358,-18.4652360295386,-21.3099581493549,-16.8669596331442,-0.490605012789746,-0.52979986334702,-0.470413771818507,-0.673408614705934,1.56296269920352,-0.668116284265028,1.57401922663721,-0.594488453693145,1.44933166180148,5.9938187028,-9.7087743364,15.7025930392,5.505836935,-8.7390315322,14.2448684672,6.0687112566,-9.5027753186,15.5714865752
"10201","P_FLIGHT",86,15.9748665646175,-0.0641069085241684,0.148884835892084,0.0847779273679159,10.559158768685,10.6744375411601,9.94756134843058,-17.1495222830003,-16.4068996958261,-19.7585555879845,-0.446888592002141,-0.496560822218556,-0.536912510120983,-0.494137564379686,1.63328909234853,-0.451443358032989,1.56261865279505,-0.414375571938746,1.46319900594254,7.375138032,-9.733846525,17.108984557,8.3188958408,-10.0686353168,18.3875311576,6.3878134215,-8.336487397,14.7243008185
"10321","P_FLIGHT",87,18.7117527191471,-0.0240911477658325,0.150180654840416,0.126089507074584,11.7368190723596,11.9505209217783,11.4835936105641,-22.8233953411982,-20.0779766036851,-25.1986714789784,-0.495603395535176,-0.437827211347586,-0.545326710236969,-0.663462371960822,1.57320659490798,-0.675301413998166,1.57762223253801,-0.610707587497622,1.45833011122227,7.1686929302,-10.900009135,18.0687020652,7.1091618818,-10.9647944496,18.0739563314,7.0745552746,-10.6367057284,17.711261003
"10441","P_FLIGHT",88,18.4762297281829,-0.0459763450033342,0.168724447985001,0.122748102981666,11.6844691472501,12.0069515214191,11.9656731550182,-21.769369975029,-24.5470286939367,-24.306086677865,-0.468277141166359,-0.522009200428256,-0.508769959032186,-0.545703490549905,1.55844914310224,-0.524651081210673,1.53993794832242,-0.416892953862716,1.43764077605034,7.0417544332,-9.5947858458,16.636540279,7.1148184822,-9.5439061122,16.6587245944,7.696032027,-9.4131780036,17.1092100306
"10561","P_FLIGHT",89,14.0783169635287,0.0933507469441667,0.0540859823729162,0.147436729317083,9.61890831149989,9.42485947429921,9.69316670349509,-16.0204895163273,-15.225222817004,-14.3351045322203,-0.530571032002596,-0.479487720871564,-0.477187183352315,0.0866953969667374,1.47891640176835,0.240577310214532,1.57987106272674,0.262831470421129,1.53999496484224,7.50597756,-7.2066159884,14.7125935484,8.0934700092,-7.1074776078,15.200947617,8.3457091676,-7.276072604,15.6217817716
"10681","P_FLIGHT",90,17.7526766802638,-0.0294429895604164,0.154182419519167,0.12473942995875,10.7319543204493,11.810872374783,11.1687373038641,-16.5350545419703,-20.5869296594661,-25.2417888151177,-0.403668640434825,-0.49439804708532,-0.567224072230828,-0.652425300712794,1.58606258900566,-0.558554923268725,1.58080179773994,-0.536460974496287,1.46203876182414,7.1355931854,-9.8394516408,16.9750448262,8.1376629544,-10.0555412866,18.193204241,8.073108732,-10.505616246,18.578724978
"10801","P_FLIGHT",91,17.5195091951829,0.047185566662084,0.100670819560833,0.147856386222917,10.9927651241302,10.2501747642075,11.7755545245379,-18.8061806527794,-23.9832567419283,-16.9827609404023,-0.464989841669427,-0.533657138419251,-0.480368600825254,-0.724409139940364,1.64242337467684,-0.711459837068061,1.61473987330625,-0.648284611914961,1.55163529900349,6.83816127,-11.6781391902,18.5163004602,5.8250732412,-9.3074854144,15.1325586556,6.5254101368,-10.6871647468,17.2125748836
"10921","P_FLIGHT",92,18.2978189262158,0.0245981019675012,0.112396498803749,0.13699460077125,11.7256817045275,11.2567550155958,11.402042787789,-22.3256284573403,-20.905464411171,-21.9236851040063,-0.481740744928611,-0.477130574524415,-0.529961527115717,-0.715691416283542,1.6017678037568,-0.708430772385743,1.57969836696475,-0.594250056846431,1.44391311417991,6.9087256528,-11.08286159,17.9915872428,6.609591387,-10.5252995866,17.1348909736,5.7068310156,-9.4604293788,15.1672603944
